anio mes dia dia_semana hora_inicio hora_fin actividad_base modalidad centro plazas ocupadas libres tipo_actividad
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 10 10 0 uso_libre
2026 1 29 jueves 12:00 12:30 entrenamiento_en_suspension ninguna Juan_de_Dios_Roman 8 3 5 actividad_dirigida
2026 1 29 jueves 12:00 13:00 padel_acondicionamiento ninguna Juan_de_Dios_Roman 6 6 0 actividad_dirigida
2026 1 29 jueves 12:00 12:15 pruebas_de_nivel_natacion ninguna La_Almudena 3 0 3 prueba_de_nivel
2026 1 29 jueves 12:00 13:00 marcha_nordica_por_madrid ninguna La_Elipa 25 1 24 actividad_dirigida
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna La_Elipa 25 25 0 uso_libre
2026 1 29 jueves 12:00 13:00 calistenia ninguna La_Maso 20 0 20 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna La_Maso 20 20 0 uso_libre
2026 1 29 jueves 12:00 12:30 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 29 jueves 12:00 12:45 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 29 jueves 12:00 13:30 uso_sala_musculacion ninguna Las_Cruces 90 88 2 uso_libre
2026 1 29 jueves 12:00 12:45 fitness_acuatico ninguna Luis_Aragones 10 6 4 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Luis_Aragones 32 22 10 uso_libre
2026 1 29 jueves 12:00 13:30 sala_multitrabajo ninguna Luis_Aragones 35 35 0 uso_libre
2026 1 29 jueves 12:00 13:00 aerofitness ninguna Margot_Moles 15 13 2 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Margot_Moles 20 2 18 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Margot_Moles 60 19 41 uso_libre
2026 1 29 jueves 12:00 13:00 uso_pista_atletismo ninguna Margot_Moles 50 2 48 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Maria_Jesus_Rosa 4 1 3 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Maria_Jesus_Rosa 12 12 0 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_cardio ninguna Maria_Jesus_Rosa 10 10 0 uso_libre
2026 1 29 jueves 12:00 13:30 marcha_nordica_por_madrid ninguna Marques_de_Samaranch 25 5 20 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Marques_de_Samaranch 24 24 0 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_musculacion ninguna Marques_de_Samaranch 30 30 0 uso_libre
2026 1 29 jueves 12:00 13:00 pickleball_acondicionamiento ninguna Miguel_Guillen_Prim 8 8 0 actividad_dirigida
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Miguel_Guillen_Prim 12 12 0 uso_libre
2026 1 29 jueves 12:00 13:00 gimnasia_suave ninguna Moratalaz 12 12 0 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Moratalaz 20 15 5 uso_libre
2026 1 29 jueves 12:00 13:00 uso_pista_patinaje ninguna Moratalaz 15 1 14 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Moratalaz 20 20 0 uso_libre
2026 1 29 jueves 12:00 12:45 cubo_gym_cross_training_funcional ninguna Orcasitas 12 0 12 actividad_dirigida
2026 1 29 jueves 12:00 13:00 uso_pista_atletismo ninguna Orcasitas 75 4 71 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_musculacion ninguna Orcasur 25 24 1 uso_libre
2026 1 29 jueves 12:00 12:30 entrevista_deportiva_atp_multidisciplinar ninguna Palomeras 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:00 13:00 fitness ninguna Palomeras 10 4 6 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre bordillo Palomeras 8 8 0 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre calles_central Palomeras 20 9 11 uso_libre
2026 1 29 jueves 12:00 13:00 uso_pista_atletismo ninguna Palomeras 50 4 46 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Palomeras 30 30 0 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Plata_y_Castanar 15 15 0 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Plata_y_Castanar 15 4 11 uso_libre
2026 1 29 jueves 12:00 13:00 pickleball ninguna Plata_y_Castanar 16 15 1 actividad_dirigida
2026 1 29 jueves 12:00 13:00 uso_de vaso_ensenanza Plata_y_Castanar 8 0 8 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Playa_Victoria 20 7 13 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Playa_Victoria 40 12 28 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Pradillo 10 0 10 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Pradillo 40 15 25 uso_libre
2026 1 29 jueves 12:00 13:00 reconocimiento_medico_deportivo_especial ninguna Pradillo 1 1 0 servicio_sanitario
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Pradillo 40 40 0 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Pradillo 2 0 2 uso_libre
2026 1 29 jueves 12:00 13:00 uso_de vaso_ensenanza Pradillo 6 5 1 uso_libre
2026 1 29 jueves 12:00 13:00 uso vaso_ensenanza Pradillo 2 0 2 uso_libre
2026 1 29 jueves 12:00 12:45 carrera_acuatica ninguna Pueblo_Nuevo 12 0 12 actividad_dirigida
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Pueblo_Nuevo 30 0 30 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Pueblo_Nuevo 15 0 15 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna San_Blas 12 8 4 uso_libre
2026 1 29 jueves 12:00 12:15 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna San_Cristobal 88 37 51 uso_libre
2026 1 29 jueves 12:00 12:45 uso_sauna ninguna San_Cristobal 6 6 0 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre ninguna San_Juan_Bautista 40 13 27 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna San_Juan_Bautista 18 18 0 uso_libre
2026 1 29 jueves 12:00 13:00 gimnasia_suave ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 29 jueves 12:00 13:00 gimnasia_suave ninguna Torrespana 12 1 11 actividad_dirigida
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre calles_central Triangulo_de_Oro 40 14 26 uso_libre
2026 1 29 jueves 12:00 13:00 nado_libre calles_bordillo Triangulo_de_Oro 10 6 4 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Triangulo_de_Oro 80 58 22 uso_libre
2026 1 29 jueves 12:00 13:30 uso_sala_multitrabajo ninguna Vicente_del_Bosque 25 25 0 uso_libre
2026 1 29 jueves 12:00 12:30 entrevista_deportiva_atp_con_prescripcion ninguna Wilfred_Agbonavbare 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:00 13:00 nado_libre ninguna Wilfred_Agbonavbare 72 25 47 uso_libre
2026 1 29 jueves 12:10 13:40 uso_sala_musculacion ninguna Alfredo_Goyeneche 50 33 17 uso_libre
2026 1 29 jueves 12:10 12:25 entrevista_deportiva_atp_con_prescripcion ninguna La_Elipa 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:10 12:25 entrevista_deportiva_atp_con_prescripcion ninguna Pradillo 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:15 12:45 fuerza_core ninguna Alfredo_Goyeneche 18 18 0 actividad_dirigida
2026 1 29 jueves 12:15 12:45 prueba_de_nivel_natacion ninguna Alfredo_Goyeneche 3 0 3 prueba_de_nivel
2026 1 29 jueves 12:15 13:45 uso_sala_multitrabajo ninguna Antonio_Diaz_Miguel 80 61 19 uso_libre
2026 1 29 jueves 12:15 13:15 fitness ninguna Barajas 25 19 6 actividad_dirigida
2026 1 29 jueves 12:15 12:45 matronatacion ninguna Blanca_Fernandez_Ochoa 8 1 7 actividad_dirigida
2026 1 29 jueves 12:15 13:00 natacion_acondicionamiento ninguna Entrevias 12 3 9 actividad_dirigida
2026 1 29 jueves 12:15 13:00 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 29 jueves 12:15 12:45 entrevista_deportiva_atp_con_prescripcion ninguna Jose_Maria_Cagigal 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:15 12:30 pruebas_de_nivel_natacion ninguna La_Almudena 3 0 3 prueba_de_nivel
2026 1 29 jueves 12:15 12:45 entrenamiento_por_intervalos_express ninguna Luis_Aragones 16 0 16 actividad_dirigida
2026 1 29 jueves 12:15 13:00 fitness_acuatico_mayores_de_65_anos ninguna Moratalaz 5 1 4 actividad_dirigida
2026 1 29 jueves 12:15 13:00 fitness_acuatico_mayores_de_65_anos ninguna Moratalaz 5 0 5 actividad_dirigida
2026 1 29 jueves 12:15 13:15 combinada_de_sala ninguna Orcasur 8 8 0 actividad_dirigida
2026 1 29 jueves 12:15 13:00 fitness_acuatico ninguna Pradillo 12 11 1 actividad_dirigida
2026 1 29 jueves 12:15 13:00 gimnasia_acuatica ninguna Raul_Gonzalez 12 0 12 actividad_dirigida
2026 1 29 jueves 12:15 12:30 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:15 12:35 entrevista_deportiva_atp_con_prescripcion ninguna Triangulo_de_Oro 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:15 13:15 pilates ninguna Vicente_del_Bosque 18 18 0 actividad_dirigida
2026 1 29 jueves 12:25 12:55 entrevista_deportiva_atp_multidisciplinar ninguna Playa_Victoria 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna Antiguo_Canodromo 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna Antonio_Diaz_Miguel 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 14:00 uso_sala_musculacion ninguna Blanca_Fernandez_Ochoa 35 35 0 uso_libre
2026 1 29 jueves 12:30 12:45 prueba_de_nivel_natacion ninguna Centro_Integrado_Arganzuela 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:30 13:30 nado_libre ninguna Concepcion 20 20 0 uso_libre
2026 1 29 jueves 12:30 13:15 natacion_acondicionamiento ninguna Concepcion 12 2 10 actividad_dirigida
2026 1 29 jueves 12:30 13:30 cuerpo_y_mente ninguna El_Quijote 20 12 8 actividad_dirigida
2026 1 29 jueves 12:30 13:30 uso_pista_atletismo ninguna Estadio_Vallehermoso 70 8 62 uso_libre
2026 1 29 jueves 12:30 13:15 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 29 jueves 12:30 13:30 pilates ninguna Fernando_Martin 10 10 0 actividad_dirigida
2026 1 29 jueves 12:30 13:00 pruebas_de_nivel_de_natacion ninguna Fernando_Martin 2 0 2 prueba_de_nivel
2026 1 29 jueves 12:30 13:00 entrevista_deportiva ninguna Francisco_Fernandez_Ochoa 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 14:00 uso_sala_multitrabajo ninguna Fuente_del_Berro 13 0 13 uso_libre
2026 1 29 jueves 12:30 13:30 nado_libre ninguna Gallur 20 20 0 uso_libre
2026 1 29 jueves 12:30 13:30 nado_libre central Gallur 10 5 5 uso_libre
2026 1 29 jueves 12:30 14:00 sala_musculacion ninguna Gallur 10 7 3 uso_libre
2026 1 29 jueves 12:30 14:00 uso_pista_atletismo ninguna Gallur 35 35 0 uso_libre
2026 1 29 jueves 12:30 14:00 uso_sala_musculacion ninguna Gallur 20 20 0 uso_libre
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna Gimnasio_Moscardo 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:30 fuerza_general ninguna Gimnasio_Moscardo 14 12 2 actividad_dirigida
2026 1 29 jueves 12:30 13:30 pilates_mesd ninguna Gimnasio_Moscardo 22 14 8 actividad_dirigida
2026 1 29 jueves 12:30 13:30 nado_libre ninguna Jose_Maria_Cagigal 10 10 0 uso_libre
2026 1 29 jueves 12:30 13:30 nado_libre calles_lateral Jose_Maria_Cagigal 8 3 5 uso_libre
2026 1 29 jueves 12:30 14:00 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 8 8 0 uso_libre
2026 1 29 jueves 12:30 13:00 fuerza_core_express ninguna Juan_de_Dios_Roman 12 9 3 actividad_dirigida
2026 1 29 jueves 12:30 13:30 nado_libre ninguna Juan_de_Dios_Roman 16 14 2 uso_libre
2026 1 29 jueves 12:30 13:30 nado_libre ninguna La_Almudena 20 13 7 uso_libre
2026 1 29 jueves 12:30 13:30 nado_libre ninguna La_Almudena 20 10 10 uso_libre
2026 1 29 jueves 12:30 12:45 entrevista_deportiva_atp_con_prescripcion ninguna La_Elipa 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:00 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 29 jueves 12:30 13:15 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 29 jueves 12:30 13:30 nado_libre ninguna Las_Cruces 60 19 41 uso_libre
2026 1 29 jueves 12:30 14:00 uso_musculacion_los_caprichos ninguna Los_Caprichos 5 3 2 uso_libre
2026 1 29 jueves 12:30 13:30 pilates ninguna Marques_de_Samaranch 20 20 0 actividad_dirigida
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna Palomeras 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:00 estiramientos_relajacion ninguna Playa_Victoria 3 3 0 actividad_dirigida
2026 1 29 jueves 12:30 13:30 padel_acondicionamieno ninguna Playa_Victoria 6 6 0 actividad_dirigida
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna Pradillo 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 13:30 estiramientos_relajacion ninguna Raul_Gonzalez 18 0 18 actividad_dirigida
2026 1 29 jueves 12:30 12:45 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:30 13:00 entrevista_deportiva_atp_multidisciplinar ninguna San_Cristobal 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:30 14:00 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 29 jueves 12:30 13:00 estiramientos_relajacion_express ninguna Wilfred_Agbonavbare 18 15 3 actividad_dirigida
2026 1 29 jueves 12:30 14:00 uso_sala_musculacion ninguna Wilfred_Agbonavbare 25 25 0 uso_libre
2026 1 29 jueves 12:35 13:35 gimnasia_suave ninguna Antonio_Diaz_Miguel 18 18 0 actividad_dirigida
2026 1 29 jueves 12:45 13:00 prueba_de_nivel_natacion ninguna Centro_Integrado_Arganzuela 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:45 13:30 aquapilates ninguna Escuelas_San_Anton 22 5 17 actividad_dirigida
2026 1 29 jueves 12:45 13:30 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 29 jueves 12:45 14:15 uso_sala_musculacion ninguna La_Fundi 30 30 0 uso_libre
2026 1 29 jueves 12:45 13:00 prueba_de_nivel_de_natacion ninguna Luis_Aragones 3 0 3 prueba_de_nivel
2026 1 29 jueves 12:45 13:15 matronatacion ninguna Marques_de_Samaranch 8 0 8 actividad_dirigida
2026 1 29 jueves 12:45 13:30 gimnasia_acuatica ninguna San_Blas 8 7 1 actividad_dirigida
2026 1 29 jueves 12:45 13:45 nado_libre ninguna San_Blas 12 2 10 uso_libre
2026 1 29 jueves 12:45 13:00 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 29 jueves 12:50 13:20 entrevista_deportiva_atp_multidisciplinar ninguna La_Elipa 1 0 1 entrevista_deportiva_sanitaria
2026 1 29 jueves 12:55 13:55 nado_libre ninguna Francisco_Fernandez_Ochoa 80 30 50 uso_libre
2026 1 29 jueves 13:00 13:30 estiramientos_relajacion ninguna Alfredo_Goyeneche 18 18 0 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Alfredo_Goyeneche 20 19 1 uso_libre
2026 1 29 jueves 13:00 13:45 natacion_acondicionamiento ninguna Alfredo_Goyeneche 12 2 10 actividad_dirigida
2026 1 29 jueves 13:00 14:00 uso_de vaso_ensenanza Alfredo_Goyeneche 5 5 0 uso_libre
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Aluche 100 2 98 uso_libre
2026 1 29 jueves 13:00 14:30 uso_sala_multitrabajo ninguna Aluche 45 45 0 uso_libre
2026 1 29 jueves 13:00 13:45 uso_de_sauna ninguna Aluche 1 1 0 uso_libre
2026 1 29 jueves 13:00 13:45 uso_de_sauna ninguna Aluche 1 1 0 uso_libre
2026 1 29 jueves 13:00 14:00 uso_libre_patinaje ninguna Aluche 20 0 20 uso_libre
2026 1 29 jueves 13:00 13:30 entrevista_deportiva_atp_multidisciplinar ninguna Antonio_Diaz_Miguel 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Antonio_Diaz_Miguel 80 25 55 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_central Barajas 24 10 14 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_lateral Barajas 8 2 6 uso_libre
2026 1 29 jueves 13:00 14:30 uso_sala_musculacion ninguna Barajas 35 34 1 uso_libre
2026 1 29 jueves 13:00 14:00 uso_de vaso_ensenanza Barajas 8 0 8 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Blanca_Fernandez_Ochoa 20 15 5 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 10 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 10 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_lateral Centro_Integrado_Arganzuela 9 9 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Cerro_Almodovar 10 7 3 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Cerro_Almodovar 16 5 11 uso_libre
2026 1 29 jueves 13:00 13:15 acondicionamiento_cardiovascular_atp ninguna Concepcion 1 0 1 servicio_sanitario
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Concepcion 10 1 9 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Daoiz_y_Velarde 10 9 1 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna El_Espinillo 25 23 2 uso_libre
2026 1 29 jueves 13:00 13:30 fuerza_core_express ninguna Entrevias 15 0 15 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre calles_central Entrevias 16 12 4 uso_libre
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Estadio_Vallehermoso 70 2 68 uso_libre
2026 1 29 jueves 13:00 13:45 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Faustina_Valladolid 18 11 7 uso_libre
2026 1 29 jueves 13:00 14:00 boulder ninguna Felix_Rubio 6 0 6 actividad_dirigida
2026 1 29 jueves 13:00 15:00 rocodromo ninguna Felix_Rubio 4 0 4 actividad_dirigida
2026 1 29 jueves 13:00 14:30 sala_de_musculacion ninguna Felix_Rubio 12 11 1 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Fernando_Martin 24 8 16 uso_libre
2026 1 29 jueves 13:00 13:30 pruebas_de_nivel_de_natacion ninguna Fernando_Martin 2 0 2 prueba_de_nivel
2026 1 29 jueves 13:00 14:00 nado_libre bordillo Gimnasio_Moscardo 10 7 3 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre central Gimnasio_Moscardo 20 15 5 uso_libre
2026 1 29 jueves 13:00 14:00 reconocimiento_medico_deportivo_especial ninguna Gimnasio_Moscardo 1 1 0 servicio_sanitario
2026 1 29 jueves 13:00 13:30 entrevista_deportiva_atp_multidisciplinar ninguna Hortaleza 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 13:00 14:00 estiramientos_relajacion ninguna Hortaleza 22 22 0 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Hortaleza 25 25 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Jose_Maria_Cagigal 10 10 0 uso_libre
2026 1 29 jueves 13:00 14:30 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 8 8 0 uso_libre
2026 1 29 jueves 13:00 14:00 fuerza_gap ninguna Juan_de_Dios_Roman 20 20 0 actividad_dirigida
2026 1 29 jueves 13:00 13:15 pruebas_de_nivel_padel ninguna La_Almudena 4 0 4 prueba_de_nivel
2026 1 29 jueves 13:00 14:30 uso_sala_multitrabajo ninguna La_Chopera 20 0 20 uso_libre
2026 1 29 jueves 13:00 14:00 calistenia ninguna La_Maso 20 0 20 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna La_Maso 20 20 0 uso_libre
2026 1 29 jueves 13:00 13:30 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 29 jueves 13:00 13:45 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 29 jueves 13:00 14:00 pilates_mayores ninguna Las_Cruces 20 16 4 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Luis_Aragones 16 12 4 uso_libre
2026 1 29 jueves 13:00 13:30 entrevista_deportiva_atp_multidisciplinar ninguna Margot_Moles 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Margot_Moles 10 1 9 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Margot_Moles 40 11 29 uso_libre
2026 1 29 jueves 13:00 14:00 pilates ninguna Margot_Moles 20 20 0 actividad_dirigida
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Margot_Moles 50 3 47 uso_libre
2026 1 29 jueves 13:00 14:00 uso_de vaso_ensenanza Margot_Moles 12 2 10 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Maria_Jesus_Rosa 4 0 4 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Maria_Jesus_Rosa 12 12 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Marques_de_Samaranch 16 16 0 uso_libre
2026 1 29 jueves 13:00 14:00 pickleball_acondicionamiento ninguna Miguel_Guillen_Prim 8 7 1 actividad_dirigida
2026 1 29 jueves 13:00 14:00 cuerpo_mente ninguna Moratalaz 12 9 3 actividad_dirigida
2026 1 29 jueves 13:00 14:00 estiramientos_relajacion ninguna Moratalaz 12 12 0 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Moratalaz 10 8 2 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Moratalaz 20 18 2 uso_libre
2026 1 29 jueves 13:00 14:00 uso_pista_patinaje ninguna Moratalaz 15 0 15 uso_libre
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Orcasitas 75 3 72 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_central Palomeras 10 10 0 uso_libre
2026 1 29 jueves 13:00 14:00 uso_pista_atletismo ninguna Palomeras 50 0 50 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Plata_y_Castanar 15 15 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Plata_y_Castanar 15 5 10 uso_libre
2026 1 29 jueves 13:00 14:00 uso_de vaso_ensenanza Plata_y_Castanar 8 0 8 uso_libre
2026 1 29 jueves 13:00 14:00 fitness ninguna Playa_Victoria 15 0 15 actividad_dirigida
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Playa_Victoria 10 6 4 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Playa_Victoria 10 7 3 uso_libre
2026 1 29 jueves 13:00 14:30 uso_sala_multitrabajo ninguna Playa_Victoria 30 26 4 uso_libre
2026 1 29 jueves 13:00 13:30 entrevista_deportiva_atp_multidisciplinar ninguna Pradillo 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Pradillo 12 0 12 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Pradillo 4 2 2 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Pradillo 16 3 13 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Pradillo 48 16 32 uso_libre
2026 1 29 jueves 13:00 14:00 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 29 jueves 13:00 14:00 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 29 jueves 13:00 14:00 uso_de vaso_ensenanza Pradillo 6 0 6 uso_libre
2026 1 29 jueves 13:00 14:00 uso vaso_ensenanza Pradillo 2 0 2 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Pueblo_Nuevo 50 0 50 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna San_Blas 12 9 3 uso_libre
2026 1 29 jueves 13:00 13:15 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 29 jueves 13:00 13:45 uso_sauna ninguna San_Cristobal 6 5 1 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre ninguna San_Juan_Bautista 50 21 29 uso_libre
2026 1 29 jueves 13:00 14:00 gimnasia_suave ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 29 jueves 13:00 14:30 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_central Triangulo_de_Oro 40 14 26 uso_libre
2026 1 29 jueves 13:00 14:00 nado_libre calles_bordillo Triangulo_de_Oro 10 7 3 uso_libre
2026 1 29 jueves 13:00 13:30 prueba_de_nivel_padel ninguna Vicente_del_Bosque 4 0 4 prueba_de_nivel
2026 1 29 jueves 13:00 14:00 nado_libre ninguna Wilfred_Agbonavbare 84 19 65 uso_libre
2026 1 29 jueves 13:15 13:30 prueba_de_nivel_natacion ninguna Centro_Integrado_Arganzuela 1 0 1 prueba_de_nivel
2026 1 29 jueves 13:15 13:30 entrevista_deportiva_atp_con_prescripcion ninguna Concepcion 1 1 0 entrevista_deportiva_sanitaria
2026 1 29 jueves 13:15 14:00 natacion_adulto_nivel_1 ninguna Escuelas_San_Anton 25 9 16 actividad_dirigida
